6.982384985486500995e+00,-4.082189243125668886e-05
8.163346455127442169e+00,-4.145505921810222296e-04
9.344307924768383344e+00,3.224194814849309226e-03
1.052526939440932097e+01,6.220576700241973143e-03
1.170623086405026214e+01,6.263069207873971089e-03
1.288719233369120332e+01,1.180530627472050134e-02
1.401447373653028095e+01,1.564919200478672931e-02
1.557119567378424918e+01,3.270757312412660850e-02
1.670921308998370236e+01,4.033922749481575615e-02
1.793311861306612442e+01,5.891128616379840560e-02
1.911408008270706560e+01,7.364202214285719972e-02
2.029504155234800677e+01,8.483171581925771920e-02
2.155032926832998541e+01,1.057609101551852809e-01
2.265696449162988912e+01,1.298737739090719268e-01
2.383792596127083030e+01,1.574764710461632466e-01
2.501888743091176437e+01,1.825644833726279836e-01
2.621774225615333265e+01,2.078542702560898237e-01
2.738081037019364672e+01,2.325640006861642850e-01
2.829825151189818300e+01,2.557082531763387734e-01
2.942065290866436200e+01,2.744899415496390715e-01
3.060161437830530318e+01,2.985690292077160524e-01
3.178257584794624435e+01,3.257642340921320656e-01
3.296353731758718197e+01,3.528177972844423471e-01
3.414449878722811604e+01,3.808628523214965256e-01
3.532546025686906432e+01,4.097577575111884252e-01
3.650642172650999839e+01,4.373778874719236875e-01
3.768738319615094667e+01,4.666977177379348918e-01
3.886834466579188074e+01,4.971506815407966684e-01
4.004930613543282902e+01,5.261872284225953544e-01
4.123026760507376309e+01,5.564985505333508442e-01
4.241122907471469716e+01,5.868098726441062229e-01
4.359219054435564544e+01,6.165546279864365653e-01
4.477315201399657951e+01,6.445996830234907993e-01
4.595411348363752779e+01,6.717948879079069791e-01
4.713507495327846186e+01,6.988484511002168720e-01
4.831603642291939593e+01,7.249105224477823128e-01
4.949699789256034421e+01,7.477148348769021569e-01
5.067795936220127828e+01,7.693860137691713730e-01
5.185892083184221235e+01,7.910571926614402560e-01
5.303988230148316063e+01,8.113119546326461595e-01
5.422084377112409470e+01,8.314250749117457762e-01
5.540180524076504298e+01,8.506883450382070055e-01
5.658276671040597705e+01,8.708014653173066222e-01
5.776372818004692533e+01,8.899230937516616757e-01
5.894468964968785940e+01,9.073450218807408429e-01
6.012565111932879347e+01,9.256168001624579533e-01
6.130661258896974175e+01,9.437469367520687769e-01
6.248757405861067582e+01,9.598940896521908073e-01
6.366853552825162410e+01,9.705172165601660961e-01
6.484949699789255817e+01,9.817069102365664213e-01
6.603045846753349224e+01,9.913385452997972580e-01
6.721141993717444052e+01,1.003236447436729240e+00
6.839238140681537459e+01,1.013576290960491733e+00
6.957334287645632287e+01,1.025757476481636399e+00
7.075430434609725694e+01,1.036097320005398670e+00
7.193526581573820522e+01,1.047145371989692819e+00
7.311622728537913929e+01,1.049553280755500584e+00
7.429718875502007336e+01,1.050544772600244814e+00
7.547815022466102164e+01,1.053660889826584235e+00
7.665911169430195571e+01,1.055077306747647548e+00
7.784007316394290399e+01,1.057485215513455312e+00
7.902103463358383806e+01,1.060742974431901020e+00
8.020199610322477213e+01,1.063009241505602276e+00
8.138295757286572041e+01,1.064284016734559302e+00
8.256391904250665448e+01,1.066408642116154271e+00
8.374488051214760276e+01,1.068108342421430379e+00
8.492584198178853683e+01,1.069241475958281118e+00
8.610680345142948511e+01,1.068674909189855748e+00
8.728776492107041918e+01,1.066975208884579640e+00
8.846872639071135325e+01,1.065842075347728901e+00
8.964968786035230153e+01,1.064284016734559302e+00
9.083064932999323560e+01,1.063859091658240219e+00
9.201161079963418388e+01,1.067400133960898723e+00
9.319257226927511795e+01,1.068533267497749240e+00
9.437353373891606623e+01,1.069524759342493692e+00
9.555449520855700030e+01,1.070091326110919061e+00
9.673545667819793437e+01,1.070091326110919061e+00
9.791641814783888265e+01,1.072357593184620539e+00
9.909737961747981672e+01,1.072215951492514030e+00
9.984890055270587084e+01,1.075804207692541148e+00
